# mean, investigation_time=50.0, checksum=263994461
lon,lat,PGA-0.1,PGA-0.02,SA(0.075)-0.1,SA(0.075)-0.02,SA(0.1)-0.1,SA(0.1)-0.02,SA(0.2)-0.1,SA(0.2)-0.02,SA(0.3)-0.1,SA(0.3)-0.02,SA(0.4)-0.1,SA(0.4)-0.02,SA(0.5)-0.1,SA(0.5)-0.02,SA(0.75)-0.1,SA(0.75)-0.02,SA(1.0)-0.1,SA(1.0)-0.02,SA(1.5)-0.1,SA(1.5)-0.02,SA(2.0)-0.1,SA(2.0)-0.02,SA(2.5)-0.1,SA(2.5)-0.02,SA(3.0)-0.1,SA(3.0)-0.02
172.18837,-43.60660,6.864395E-01,1.189467E+00,1.170767E+00,2.030495E+00,1.383598E+00,2.393975E+00,1.614445E+00,2.799030E+00,1.395270E+00,2.485532E+00,1.200210E+00,2.181078E+00,1.064194E+00,1.940435E+00,8.144301E-01,1.511991E+00,6.547397E-01,1.245598E+00,4.197751E-01,7.824838E-01,2.966952E-01,5.410963E-01,2.178390E-01,3.991291E-01,1.729200E-01,3.173773E-01
172.20076,-43.60668,6.921819E-01,1.197201E+00,1.180604E+00,2.042854E+00,1.395187E+00,2.408777E+00,1.626638E+00,2.815757E+00,1.406314E+00,2.501401E+00,1.209414E+00,2.195727E+00,1.072277E+00,1.953241E+00,8.095269E-01,1.499551E+00,6.482360E-01,1.232212E+00,4.143120E-01,7.719690E-01,2.924754E-01,5.341141E-01,2.144210E-01,3.927492E-01,1.699676E-01,3.125295E-01
172.21315,-43.60677,6.987718E-01,1.206162E+00,1.191770E+00,2.057788E+00,1.407435E+00,2.426038E+00,1.640218E+00,2.835514E+00,1.418154E+00,2.520382E+00,1.219557E+00,2.212583E+00,1.081155E+00,1.968254E+00,8.116326E-01,1.502989E+00,6.480481E-01,1.232157E+00,4.127919E-01,7.698252E-01,2.910606E-01,5.322571E-01,2.131044E-01,3.905880E-01,1.687545E-01,3.107024E-01
172.22554,-43.60686,7.053195E-01,1.216161E+00,1.203325E+00,2.074662E+00,1.419999E+00,2.445397E+00,1.654598E+00,2.857883E+00,1.430588E+00,2.542234E+00,1.230131E+00,2.231992E+00,1.090425E+00,1.985963E+00,8.178238E-01,1.517277E+00,6.529736E-01,1.244494E+00,4.148554E-01,7.765895E-01,2.922696E-01,5.362067E-01,2.137543E-01,3.930545E-01,1.691898E-01,3.122776E-01
172.23793,-43.60694,7.110589E-01,1.224678E+00,1.212855E+00,2.089258E+00,1.431265E+00,2.462220E+00,1.667544E+00,2.877279E+00,1.441811E+00,2.561077E+00,1.239701E+00,2.248668E+00,1.098842E+00,2.001136E+00,8.204556E-01,1.522886E+00,6.529366E-01,1.245668E+00,4.134079E-01,7.751997E-01,2.909265E-01,5.349022E-01,2.125016E-01,3.913372E-01,1.680292E-01,3.107823E-01
172.25032,-43.60702,7.156258E-01,1.230773E+00,1.220508E+00,2.099940E+00,1.440344E+00,2.474631E+00,1.678071E+00,2.891613E+00,1.450998E+00,2.574742E+00,1.247596E+00,2.260685E+00,1.105828E+00,2.011603E+00,8.230464E-01,1.527225E+00,6.525182E-01,1.244899E+00,4.117087E-01,7.724253E-01,2.894028E-01,5.327007E-01,2.111432E-01,3.889872E-01,1.667853E-01,3.088067E-01
172.26271,-43.60710,7.190626E-01,1.235245E+00,1.226331E+00,2.107592E+00,1.447301E+00,2.483547E+00,1.686331E+00,2.902429E+00,1.458345E+00,2.585399E+00,1.254019E+00,2.270272E+00,1.111593E+00,2.019983E+00,8.258508E-01,1.532050E+00,6.519157E-01,1.243501E+00,4.098733E-01,7.690721E-01,2.877872E-01,5.303099E-01,2.097450E-01,3.863784E-01,1.655154E-01,3.066419E-01
172.27510,-43.60718,7.213292E-01,1.237185E+00,1.230289E+00,2.111305E+00,1.452091E+00,2.488069E+00,1.692148E+00,2.907952E+00,1.463594E+00,2.590368E+00,1.258703E+00,2.274596E+00,1.115873E+00,2.023688E+00,8.284025E-01,1.534730E+00,6.473671E-01,1.232541E+00,4.037417E-01,7.556670E-01,2.827899E-01,5.210886E-01,2.057951E-01,3.786358E-01,1.620750E-01,3.001095E-01
172.28749,-43.60726,7.232221E-01,1.238577E+00,1.233632E+00,2.114110E+00,1.456172E+00,2.491611E+00,1.697206E+00,2.912514E+00,1.468208E+00,2.594613E+00,1.262872E+00,2.278415E+00,1.119727E+00,2.027074E+00,8.307539E-01,1.537410E+00,6.491206E-01,1.234895E+00,4.042804E-01,7.566329E-01,2.830248E-01,5.214950E-01,2.058377E-01,3.785768E-01,1.620596E-01,2.998319E-01
172.29989,-43.60733,7.256644E-01,1.241211E+00,1.237844E+00,2.119038E+00,1.461237E+00,2.497491E+00,1.703230E+00,2.919438E+00,1.473524E+00,2.600953E+00,1.267535E+00,2.283999E+00,1.123959E+00,2.031981E+00,8.333244E-01,1.541312E+00,6.491523E-01,1.234482E+00,4.011308E-01,7.502930E-01,2.801754E-01,5.166715E-01,2.034775E-01,3.741977E-01,1.599597E-01,2.957765E-01
172.31228,-43.60741,7.293516E-01,1.246821E+00,1.243954E+00,2.128376E+00,1.468446E+00,2.508161E+00,1.711631E+00,2.932055E+00,1.480887E+00,2.612989E+00,1.273899E+00,2.295182E+00,1.129660E+00,2.041695E+00,8.368946E-01,1.548990E+00,6.519020E-01,1.240989E+00,4.027948E-01,7.550724E-01,2.813060E-01,5.196432E-01,2.041802E-01,3.761677E-01,1.605030E-01,2.971544E-01
172.32467,-43.60748,7.336272E-01,1.253784E+00,1.250994E+00,2.139952E+00,1.476706E+00,2.521274E+00,1.721082E+00,2.947216E+00,1.489055E+00,2.627281E+00,1.280841E+00,2.308344E+00,1.135814E+00,2.053120E+00,8.407416E-01,1.558037E+00,6.543987E-01,1.247732E+00,4.023402E-01,7.558653E-01,2.805795E-01,5.196143E-01,2.034157E-01,3.755885E-01,1.597419E-01,2.962893E-01
172.33706,-43.60756,7.376167E-01,1.260479E+00,1.257551E+00,2.150932E+00,1.484409E+00,2.533745E+00,1.729970E+00,2.961938E+00,1.496786E+00,2.641528E+00,1.287458E+00,2.321696E+00,1.141720E+00,2.064865E+00,8.444846E-01,1.567533E+00,6.570853E-01,1.255374E+00,4.024450E-01,7.581480E-01,2.803228E-01,5.205978E-01,2.030142E-01,3.758405E-01,1.592824E-01,2.961337E-01
172.34945,-43.60763,7.403564E-01,1.264398E+00,1.262131E+00,2.157620E+00,1.489813E+00,2.541425E+00,1.736246E+00,2.970797E+00,1.502262E+00,2.649635E+00,1.292185E+00,2.329054E+00,1.145957E+00,2.071232E+00,8.471078E-01,1.572575E+00,6.589060E-01,1.259411E+00,4.018552E-01,7.576683E-01,2.794539E-01,5.196164E-01,2.021648E-01,3.745312E-01,1.584135E-01,2.947201E-01
172.36184,-43.60770,7.421034E-01,1.267171E+00,1.265088E+00,2.161843E+00,1.493349E+00,2.546252E+00,1.740582E+00,2.977218E+00,1.506210E+00,2.656214E+00,1.295735E+00,2.335482E+00,1.149244E+00,2.076948E+00,8.491860E-01,1.577291E+00,6.603401E-01,1.263189E+00,4.031963E-01,7.616932E-01,2.805514E-01,5.224353E-01,2.029201E-01,3.765318E-01,1.590892E-01,2.962122E-01
172.37423,-43.60777,7.424947E-01,1.266924E+00,1.265928E+00,2.161447E+00,1.494425E+00,2.545939E+00,1.742109E+00,2.977348E+00,1.507703E+00,2.656163E+00,1.297209E+00,2.335411E+00,1.150689E+00,2.076835E+00,8.500080E-01,1.577170E+00,6.608006E-01,1.263039E+00,4.020076E-01,7.588542E-01,2.792945E-01,5.199789E-01,2.018464E-01,3.741657E-01,1.580471E-01,2.940158E-01
172.38662,-43.60783,7.424380E-01,1.265819E+00,1.266060E+00,2.159683E+00,1.494700E+00,2.544134E+00,1.742785E+00,2.976063E+00,1.508501E+00,2.655086E+00,1.298128E+00,2.334674E+00,1.151689E+00,2.076373E+00,8.505762E-01,1.577071E+00,6.610955E-01,1.263018E+00,4.029406E-01,7.609744E-01,2.801627E-01,5.216761E-01,2.024803E-01,3.753623E-01,1.586370E-01,2.949159E-01
172.39901,-43.60790,7.427878E-01,1.265385E+00,1.266895E+00,2.159344E+00,1.495776E+00,2.543892E+00,1.744184E+00,2.976140E+00,1.509754E+00,2.654918E+00,1.299309E+00,2.334580E+00,1.152836E+00,2.076451E+00,8.511823E-01,1.577354E+00,6.614025E-01,1.263357E+00,4.016124E-01,7.583928E-01,2.788117E-01,5.194059E-01,2.013343E-01,3.731366E-01,1.575311E-01,2.928329E-01
172.41140,-43.60796,7.444402E-01,1.267655E+00,1.269758E+00,2.163131E+00,1.499158E+00,2.548141E+00,1.748124E+00,2.981550E+00,1.513184E+00,2.660329E+00,1.302286E+00,2.339812E+00,1.155525E+00,2.081140E+00,8.528295E-01,1.581340E+00,6.624972E-01,1.266583E+00,4.018181E-01,7.600092E-01,2.788399E-01,5.202656E-01,2.012525E-01,3.735164E-01,1.574212E-01,2.929321E-01
172.42379,-43.60803,7.467597E-01,1.271103E+00,1.273731E+00,2.169084E+00,1.503811E+00,2.554769E+00,1.753307E+00,2.989317E+00,1.517515E+00,2.667705E+00,1.305902E+00,2.346718E+00,1.158692E+00,2.087277E+00,8.547343E-01,1.586481E+00,6.637664E-01,1.270797E+00,4.020816E-01,7.622594E-01,2.789017E-01,5.215343E-01,2.011834E-01,3.741967E-01,1.573162E-01,2.932557E-01
172.43618,-43.60809,7.489792E-01,1.274451E+00,1.277565E+00,2.174870E+00,1.508326E+00,2.561277E+00,1.758369E+00,2.997227E+00,1.521777E+00,2.675573E+00,1.309477E+00,2.354364E+00,1.161848E+00,2.094274E+00,8.566753E-01,1.592534E+00,6.650832E-01,1.275816E+00,4.027687E-01,7.659094E-01,2.793931E-01,5.238972E-01,2.014523E-01,3.757936E-01,1.575331E-01,2.943430E-01
172.44857,-43.60815,7.500804E-01,1.274909E+00,1.279677E+00,2.176450E+00,1.510853E+00,2.563177E+00,1.761107E+00,2.999228E+00,1.523980E+00,2.676997E+00,1.311281E+00,2.355617E+00,1.163418E+00,2.095530E+00,8.575159E-01,1.593803E+00,6.655259E-01,1.276995E+00,4.034328E-01,7.681733E-01,2.799524E-01,5.255287E-01,2.018188E-01,3.768859E-01,1.578583E-01,2.950998E-01
172.46097,-43.60821,7.505733E-01,1.274849E+00,1.280782E+00,2.176656E+00,1.512245E+00,2.563494E+00,1.762719E+00,3.000184E+00,1.525360E+00,2.678188E+00,1.312493E+00,2.357122E+00,1.164554E+00,2.097151E+00,8.581219E-01,1.595498E+00,6.658146E-01,1.278486E+00,4.021359E-01,7.664054E-01,2.786545E-01,5.237842E-01,2.007233E-01,3.751183E-01,1.568141E-01,2.935453E-01
172.47336,-43.60827,7.503024E-01,1.272994E+00,1.280681E+00,2.174158E+00,1.512242E+00,2.560853E+00,1.762737E+00,2.997335E+00,1.525365E+00,2.675160E+00,1.312549E+00,2.354363E+00,1.164677E+00,2.094850E+00,8.580034E-01,1.593801E+00,6.655428E-01,1.277153E+00,4.016495E-01,7.653413E-01,2.782136E-01,5.229623E-01,2.003453E-01,3.742330E-01,1.564593E-01,2.927425E-01
172.48575,-43.60832,7.500978E-01,1.271282E+00,1.280650E+00,2.171879E+00,1.512348E+00,2.558528E+00,1.762920E+00,2.994881E+00,1.525583E+00,2.672655E+00,1.312817E+00,2.352212E+00,1.165013E+00,2.093144E+00,8.580539E-01,1.592629E+00,6.654499E-01,1.276243E+00,4.012313E-01,7.644957E-01,2.778211E-01,5.222776E-01,1.999941E-01,3.734410E-01,1.561286E-01,2.920046E-01
172.49814,-43.60838,7.509260E-01,1.271729E+00,1.282252E+00,2.173240E+00,1.514348E+00,2.560284E+00,1.765129E+00,2.996744E+00,1.527461E+00,2.673992E+00,1.314420E+00,2.353434E+00,1.166470E+00,2.094328E+00,8.588185E-01,1.593592E+00,6.658919E-01,1.277057E+00,3.998995E-01,7.621358E-01,2.757093E-01,5.186080E-01,1.979346E-01,3.696644E-01,1.542104E-01,2.886770E-01
172.51053,-43.60843,7.535448E-01,1.275869E+00,1.286594E+00,2.180268E+00,1.519492E+00,2.568326E+00,1.770876E+00,3.005649E+00,1.532435E+00,2.682735E+00,1.318635E+00,2.361647E+00,1.170202E+00,2.101536E+00,8.611188E-01,1.599279E+00,6.675064E-01,1.281566E+00,4.002678E-01,7.643897E-01,2.757998E-01,5.197949E-01,1.978355E-01,3.701839E-01,1.540376E-01,2.888359E-01
172.52292,-43.60848,7.574850E-01,1.282649E+00,1.293000E+00,2.191655E+00,1.527020E+00,2.581210E+00,1.779190E+00,3.019383E+00,1.539543E+00,2.696205E+00,1.324584E+00,2.374084E+00,1.175403E+00,2.112323E+00,8.643647E-01,1.607222E+00,6.698335E-01,1.288204E+00,4.009309E-01,7.678602E-01,2.760811E-01,5.217440E-01,1.978878E-01,3.713107E-01,1.540191E-01,2.895221E-01
172.53531,-43.60853,7.619837E-01,1.290801E+00,1.300236E+00,2.204844E+00,1.535526E+00,2.596474E+00,1.788678E+00,3.035903E+00,1.547755E+00,2.712775E+00,1.331513E+00,2.389573E+00,1.181489E+00,2.125851E+00,8.682483E-01,1.617209E+00,6.726745E-01,1.296572E+00,4.018298E-01,7.723069E-01,2.765144E-01,5.242780E-01,1.980358E-01,3.728670E-01,1.540719E-01,2.905267E-01
172.54770,-43.60858,7.658046E-01,1.296997E+00,1.306390E+00,2.214937E+00,1.542784E+00,2.608310E+00,1.796686E+00,3.048402E+00,1.554667E+00,2.724480E+00,1.337330E+00,2.400015E+00,1.186555E+00,2.134693E+00,8.713842E-01,1.623310E+00,6.749231E-01,1.301553E+00,4.024119E-01,7.746084E-01,2.767189E-01,5.254698E-01,1.980247E-01,3.733813E-01,1.539974E-01,2.907296E-01
172.56010,-43.60863,7.692056E-01,1.303091E+00,1.311810E+00,2.224364E+00,1.549223E+00,2.619172E+00,1.803629E+00,3.060641E+00,1.561069E+00,2.736649E+00,1.342821E+00,2.410841E+00,1.191406E+00,2.144339E+00,8.744373E-01,1.630051E+00,6.771342E-01,1.306996E+00,4.029962E-01,7.772241E-01,2.769306E-01,5.268350E-01,1.980288E-01,3.740588E-01,1.539408E-01,2.910711E-01
172.57249,-43.60868,7.786993E-01,1.355890E+00,1.587735E+00,2.875968E+00,1.906668E+00,3.512516E+00,2.031694E+00,3.647610E+00,1.542940E+00,2.862969E+00,1.228766E+00,2.385343E+00,1.020017E+00,2.002190E+00,6.733823E-01,1.382619E+00,4.961492E-01,1.028750E+00,2.947051E-01,5.979031E-01,1.960566E-01,3.840056E-01,1.437582E-01,2.773624E-01,1.138919E-01,2.174256E-01
172.58488,-43.60873,7.158599E-01,1.258072E+00,1.595627E+00,2.965322E+00,1.924463E+00,3.643429E+00,1.892548E+00,3.525982E+00,1.274171E+00,2.389972E+00,9.387785E-01,1.813909E+00,7.639087E-01,1.467513E+00,4.768802E-01,9.481943E-01,3.490334E-01,7.044815E-01,2.172331E-01,4.232767E-01,1.484180E-01,2.833635E-01,1.087098E-01,2.061376E-01,8.675388E-02,1.645178E-01
172.59727,-43.60877,6.939247E-01,1.217785E+00,1.572339E+00,2.937725E+00,1.892122E+00,3.607141E+00,1.789343E+00,3.351452E+00,1.140791E+00,2.104206E+00,8.183662E-01,1.538544E+00,6.676073E-01,1.251427E+00,4.146259E-01,8.037400E-01,3.077050E-01,6.091636E-01,1.984050E-01,3.809439E-01,1.376663E-01,2.621661E-01,1.016532E-01,1.926014E-01,8.136950E-02,1.551656E-01
172.60966,-43.60881,7.925832E-01,1.374161E+00,1.601225E+00,2.892772E+00,1.920916E+00,3.532649E+00,2.047827E+00,3.654752E+00,1.564127E+00,2.878474E+00,1.252147E+00,2.413697E+00,1.042685E+00,2.035585E+00,6.940697E-01,1.419945E+00,5.124406E-01,1.061379E+00,3.037974E-01,6.188436E-01,2.018207E-01,3.981765E-01,1.479946E-01,2.873332E-01,1.172076E-01,2.248026E-01
172.62205,-43.60885,7.706110E-01,1.352111E+00,1.641935E+00,3.016482E+00,1.983542E+00,3.700229E+00,2.056866E+00,3.770993E+00,1.501118E+00,2.840897E+00,1.158497E+00,2.282046E+00,9.479134E-01,1.870933E+00,6.051930E-01,1.240095E+00,4.389112E-01,9.087391E-01,2.602456E-01,5.233516E-01,1.731662E-01,3.364501E-01,1.259400E-01,2.416175E-01,9.964963E-02,1.891585E-01
172.63444,-43.60889,7.989067E-01,1.357000E+00,1.540639E+00,2.771104E+00,1.839509E+00,3.383458E+00,1.988750E+00,3.454674E+00,1.573730E+00,2.777535E+00,1.302321E+00,2.418696E+00,1.108899E+00,2.105063E+00,7.699908E-01,1.551056E+00,5.795279E-01,1.196076E+00,3.459254E-01,7.142311E-01,2.311313E-01,4.644468E-01,1.708448E-01,3.388440E-01,1.355353E-01,2.650888E-01
172.64684,-43.60893,6.548030E-01,1.147388E+00,1.514709E+00,2.869039E+00,1.820340E+00,3.529768E+00,1.711284E+00,3.237540E+00,1.084455E+00,1.989611E+00,7.800285E-01,1.453906E+00,6.435746E-01,1.202870E+00,4.056717E-01,7.844136E-01,3.008124E-01,5.955965E-01,1.931246E-01,3.724243E-01,1.341841E-01,2.574285E-01,9.864859E-02,1.882209E-01,7.871369E-02,1.513936E-01
172.65923,-43.60897,7.520687E-01,1.324218E+00,1.661026E+00,3.087409E+00,2.009126E+00,3.796973E+00,1.992648E+00,3.702918E+00,1.365284E+00,2.579154E+00,1.015626E+00,1.984881E+00,8.251687E-01,1.606411E+00,5.164471E-01,1.040915E+00,3.763685E-01,7.689464E-01,2.286280E-01,4.539961E-01,1.546390E-01,2.999394E-01,1.125022E-01,2.158802E-01,8.954630E-02,1.707605E-01
172.67162,-43.60901,7.852741E-01,1.390262E+00,1.714656E+00,3.293616E+00,2.102876E+00,4.164941E+00,1.993842E+00,3.842994E+00,1.359715E+00,2.484223E+00,1.018594E+00,1.857800E+00,8.219308E-01,1.525168E+00,4.788414E-01,9.066087E-01,3.265666E-01,6.429296E-01,1.909345E-01,3.690318E-01,1.324950E-01,2.545816E-01,9.791861E-02,1.869660E-01,7.854006E-02,1.510669E-01
172.70879,-43.60911,7.140808E-01,1.248507E+00,1.399814E+00,2.559839E+00,1.664102E+00,3.058871E+00,1.707737E+00,3.144047E+00,1.275749E+00,2.342605E+00,1.023616E+00,1.865611E+00,9.001155E-01,1.638133E+00,6.422812E-01,1.206670E+00,4.942005E-01,9.763757E-01,2.941246E-01,5.695866E-01,2.072134E-01,4.046663E-01,1.423206E-01,2.768162E-01,1.081178E-01,2.135203E-01
172.82032,-43.60934,7.050408E-01,1.266126E+00,1.488462E+00,2.804480E+00,1.796097E+00,3.432871E+00,1.869181E+00,3.518908E+00,1.364715E+00,2.647813E+00,1.049141E+00,2.123163E+00,8.595310E-01,1.742371E+00,5.468280E-01,1.153819E+00,3.979158E-01,8.459228E-01,2.370732E-01,4.888566E-01,1.587488E-01,3.146504E-01,1.157902E-01,2.249637E-01,9.213317E-02,1.762088E-01
172.85749,-43.60939,6.901813E-01,1.224786E+00,1.346309E+00,2.495021E+00,1.608732E+00,3.030002E+00,1.746007E+00,3.172362E+00,1.360973E+00,2.534623E+00,1.102217E+00,2.164377E+00,9.301699E-01,1.858095E+00,6.294867E-01,1.332008E+00,4.702592E-01,1.013232E+00,2.844138E-01,5.999408E-01,1.919847E-01,3.893872E-01,1.425001E-01,2.827889E-01,1.137782E-01,2.215413E-01
171.59394,-43.59183,5.094367E-01,9.452727E-01,8.522551E-01,1.574826E+00,1.011982E+00,1.855963E+00,1.259866E+00,2.283419E+00,1.173266E+00,2.145044E+00,1.075628E+00,1.973150E+00,1.003846E+00,1.824388E+00,8.368485E-01,1.485572E+00,6.926272E-01,1.231436E+00,4.833347E-01,8.466460E-01,3.494488E-01,6.102989E-01,2.687245E-01,4.736290E-01,2.169932E-01,3.881568E-01
171.60633,-43.59198,5.100690E-01,9.446975E-01,8.538383E-01,1.575789E+00,1.013710E+00,1.857092E+00,1.260714E+00,2.282243E+00,1.172917E+00,2.140934E+00,1.074723E+00,1.967705E+00,1.002773E+00,1.819222E+00,8.355965E-01,1.481165E+00,6.912596E-01,1.227280E+00,4.818942E-01,8.429726E-01,3.483636E-01,6.076487E-01,2.678778E-01,4.713548E-01,2.163153E-01,3.862170E-01
171.61871,-43.59213,5.110415E-01,9.452883E-01,8.560340E-01,1.578643E+00,1.016122E+00,1.860277E+00,1.262286E+00,2.283213E+00,1.173171E+00,2.138730E+00,1.074316E+00,1.963866E+00,1.002202E+00,1.815529E+00,8.351716E-01,1.478755E+00,6.906857E-01,1.224814E+00,4.809057E-01,8.401988E-01,3.475599E-01,6.055534E-01,2.672413E-01,4.695293E-01,2.158053E-01,3.846474E-01
171.63110,-43.59228,5.123387E-01,9.475012E-01,8.588185E-01,1.583921E+00,1.019202E+00,1.866183E+00,1.264585E+00,2.287498E+00,1.174020E+00,2.139921E+00,1.074364E+00,1.963339E+00,1.001885E+00,1.814289E+00,8.343498E-01,1.477065E+00,6.896444E-01,1.222764E+00,4.796467E-01,8.376885E-01,3.465930E-01,6.036090E-01,2.664691E-01,4.678083E-01,2.151836E-01,3.831479E-01
171.64348,-43.59243,5.136784E-01,9.491970E-01,8.616916E-01,1.588464E+00,1.022381E+00,1.871300E+00,1.266994E+00,2.290844E+00,1.174970E+00,2.140203E+00,1.074482E+00,1.962283E+00,1.001619E+00,1.812174E+00,8.335450E-01,1.474690E+00,6.886086E-01,1.220165E+00,4.783743E-01,8.348433E-01,3.456095E-01,6.014496E-01,2.656831E-01,4.659159E-01,2.145495E-01,3.815030E-01
171.65587,-43.59257,5.150369E-01,9.505854E-01,8.646129E-01,1.592516E+00,1.025630E+00,1.876038E+00,1.269482E+00,2.293773E+00,1.175998E+00,2.140400E+00,1.074663E+00,1.961004E+00,1.001385E+00,1.809829E+00,8.326793E-01,1.472007E+00,6.874983E-01,1.217274E+00,4.770450E-01,8.318102E-01,3.445843E-01,5.990842E-01,2.648640E-01,4.639145E-01,2.138878E-01,3.797676E-01
171.66825,-43.59272,5.164755E-01,9.519349E-01,8.676794E-01,1.596458E+00,1.029052E+00,1.880687E+00,1.272202E+00,2.296849E+00,1.177264E+00,2.140936E+00,1.075075E+00,1.960151E+00,1.001419E+00,1.808072E+00,8.323656E-01,1.470508E+00,6.869568E-01,1.215489E+00,4.760641E-01,8.294026E-01,3.437790E-01,5.970206E-01,2.642115E-01,4.622220E-01,2.133587E-01,3.782866E-01
171.68064,-43.59286,5.180189E-01,9.531559E-01,8.709483E-01,1.600240E+00,1.032701E+00,1.885160E+00,1.275172E+00,2.299767E+00,1.178747E+00,2.141328E+00,1.075636E+00,1.959160E+00,1.001510E+00,1.806017E+00,8.317333E-01,1.468079E+00,6.860420E-01,1.212815E+00,4.748384E-01,8.264686E-01,3.428131E-01,5.945819E-01,2.634329E-01,4.602353E-01,2.127253E-01,3.765549E-01
171.69302,-43.59300,5.199251E-01,9.556776E-01,8.748668E-01,1.605790E+00,1.037076E+00,1.891869E+00,1.278951E+00,2.305302E+00,1.180928E+00,2.144326E+00,1.076770E+00,1.960487E+00,1.002062E+00,1.805999E+00,8.313395E-01,1.466936E+00,6.852886E-01,1.211092E+00,4.736956E-01,8.240472E-01,3.419005E-01,5.924832E-01,2.626868E-01,4.584741E-01,2.121132E-01,3.749990E-01
171.70541,-43.59314,5.223463E-01,9.600692E-01,8.796998E-01,1.614097E+00,1.042471E+00,1.901735E+00,1.283841E+00,2.314351E+00,1.184060E+00,2.150671E+00,1.078671E+00,1.964734E+00,1.003248E+00,1.808503E+00,8.313459E-01,1.467414E+00,6.848329E-01,1.210546E+00,4.727069E-01,8.222343E-01,3.410805E-01,5.907724E-01,2.620014E-01,4.569871E-01,2.115455E-01,3.736630E-01
171.71779,-43.59328,5.253569E-01,9.667653E-01,8.855748E-01,1.625676E+00,1.049026E+00,1.915388E+00,1.290005E+00,2.327760E+00,1.188282E+00,2.161304E+00,1.081454E+00,1.972847E+00,1.005165E+00,1.814386E+00,8.317865E-01,1.470202E+00,6.846877E-01,1.211605E+00,4.718786E-01,8.212410E-01,3.403565E-01,5.895764E-01,2.613761E-01,4.558564E-01,2.110218E-01,3.726093E-01
171.73018,-43.59342,5.287879E-01,9.748284E-01,8.921878E-01,1.639211E+00,1.056409E+00,1.931333E+00,1.297101E+00,2.343833E+00,1.193324E+00,2.174560E+00,1.084929E+00,1.983392E+00,1.007678E+00,1.822437E+00,8.327621E-01,1.474734E+00,6.850111E-01,1.214047E+00,4.713120E-01,8.209761E-01,3.397937E-01,5.888470E-01,2.608631E-01,4.550505E-01,2.105839E-01,3.718162E-01
171.74256,-43.59356,5.324601E-01,9.832302E-01,8.992222E-01,1.653165E+00,1.064264E+00,1.947830E+00,1.304762E+00,2.361034E+00,1.198893E+00,2.188920E+00,1.088848E+00,1.995148E+00,1.010565E+00,1.831623E+00,8.338845E-01,1.479892E+00,6.854057E-01,1.216914E+00,4.707738E-01,8.209040E-01,3.392446E-01,5.882216E-01,2.603529E-01,4.542998E-01,2.101455E-01,3.710542E-01
171.75495,-43.59369,5.362445E-01,9.913220E-01,9.061342E-01,1.666630E+00,1.072335E+00,1.963771E+00,1.312737E+00,2.377953E+00,1.204521E+00,2.203111E+00,1.093075E+00,2.006994E+00,1.013759E+00,1.841094E+00,8.354662E-01,1.485772E+00,6.862657E-01,1.220468E+00,4.705017E-01,8.211687E-01,3.388549E-01,5.877987E-01,2.599613E-01,4.536847E-01,2.097997E-01,3.703938E-01
171.79211,-43.59409,5.486707E-01,1.014409E+00,9.285019E-01,1.706340E+00,1.098631E+00,2.010489E+00,1.339338E+00,2.429327E+00,1.223691E+00,2.246919E+00,1.107926E+00,2.045308E+00,1.024884E+00,1.872360E+00,8.384770E-01,1.500078E+00,6.862870E-01,1.226764E+00,4.680905E-01,8.194701E-01,3.366608E-01,5.847839E-01,2.579664E-01,4.504264E-01,2.080882E-01,3.672073E-01
171.80449,-43.59422,5.538323E-01,1.024090E+00,9.376647E-01,1.723041E+00,1.109367E+00,2.029395E+00,1.350427E+00,2.450785E+00,1.231938E+00,2.265926E+00,1.114538E+00,2.062211E+00,1.030213E+00,1.887195E+00,8.421940E-01,1.511218E+00,6.890386E-01,1.234699E+00,4.688644E-01,8.220717E-01,3.369099E-01,5.858660E-01,2.580310E-01,4.508511E-01,2.080935E-01,3.673668E-01
171.81688,-43.59435,5.596764E-01,1.035599E+00,9.479819E-01,1.742678E+00,1.121477E+00,2.051479E+00,1.362965E+00,2.475829E+00,1.241360E+00,2.288401E+00,1.122135E+00,2.082213E+00,1.036290E+00,1.904874E+00,8.459820E-01,1.523266E+00,6.916683E-01,1.243018E+00,4.695198E-01,8.247653E-01,3.370702E-01,5.869483E-01,2.580124E-01,4.512526E-01,2.080265E-01,3.674951E-01
171.82926,-43.59448,5.659529E-01,1.047841E+00,9.590250E-01,1.763594E+00,1.134467E+00,2.074971E+00,1.376460E+00,2.502465E+00,1.251584E+00,2.312428E+00,1.130409E+00,2.103520E+00,1.042790E+00,1.923385E+00,8.488921E-01,1.533517E+00,6.930877E-01,1.249148E+00,4.694176E-01,8.261963E-01,3.367471E-01,5.871735E-01,2.576118E-01,4.510002E-01,2.076485E-01,3.670868E-01
171.84165,-43.59461,5.723595E-01,1.059584E+00,9.702895E-01,1.783795E+00,1.147712E+00,2.097654E+00,1.390321E+00,2.528399E+00,1.262167E+00,2.336027E+00,1.139033E+00,2.124559E+00,1.049629E+00,1.941797E+00,8.523039E-01,1.544483E+00,6.950095E-01,1.255997E+00,4.695929E-01,8.280242E-01,3.365920E-01,5.876461E-01,2.573349E-01,4.509135E-01,2.073670E-01,3.668053E-01
